chr01	140501	141000	17.55	Background
chr01	141001	141500	16.77	Background
chr01	141501	142000	6.82	Background
chr01	142001	142500	8.43	Background
chr01	142501	143000	23.33	Background
chr01	143001	143500	45.86	Slope
chr01	143501	144000	58.53	Slope
chr01	144001	144500	56.48	Slope
chr01	144501	145000	67.84	Peak_Center
chr01	145001	145500	49.60	Slope
chr01	145501	146000	26.10	Slope
chr01	146001	146500	30.97	Slope
chr01	146501	147000	17.20	Background
chr01	147001	147500	29.83	Slope
chr01	147501	148000	80.50	Slope
chr01	148001	148500	76.10	Slope
chr01	148501	149000	80.77	Peak_Center
chr01	149001	149500	54.43	Slope
chr01	149501	150000	72.74	Slope
chr01	150001	150500	41.97	Slope
chr01	150501	151000	11.67	Background
chr01	151001	151500	22.99	Background
chr01	151501	152000	10.57	Background
chr01	152001	152500	13.12	Background
chr01	152501	153000	24.10	Background
chr01	153001	153500	15.05	Background
chr01	153501	154000	17.11	Background
chr01	154001	154500	12.08	Background
chr01	154501	155000	12.14	Background
chr01	155001	155500	9.52	Background
chr01	155501	156000	24.88	Background
chr01	156001	156500	11.56	Background
chr01	156501	157000	21.71	Background
chr01	157001	157500	20.02	Background
chr01	157501	158000	9.37	Background
chr01	158001	158500	11.77	Background
chr01	158501	159000	8.45	Background
chr01	159001	159500	7.21	Background
chr01	159501	160000	6.83	Background
chr01	160001	160500	17.12	Background
chr01	160501	161000	20.35	Background
chr01	161001	161500	9.63	Background
chr01	161501	162000	20.77	Background
chr01	162001	162500	8.11	Background
chr01	162501	163000	16.38	Background
chr01	163001	163500	11.11	Background
chr01	163501	164000	24.89	Background
chr01	164001	164500	12.40	Background
chr01	164501	165000	7.52	Background
chr01	165001	165500	19.74	Background
chr01	165501	166000	8.19	Background
chr01	166001	166500	15.71	Background
chr01	166501	167000	18.03	Background
chr01	167001	167500	10.80	Background
chr01	167501	168000	15.92	Background
chr01	168001	168500	24.02	Background
chr01	168501	169000	14.80	Background
chr01	169001	169500	6.60	Background
chr01	169501	170000	8.32	Background
chr01	170001	170500	7.75	Background
chr01	170501	171000	7.32	Background
chr01	171001	171500	19.73	Background
chr01	171501	172000	19.61	Background
chr01	172001	172500	20.95	Background
chr01	172501	173000	22.35	Background
chr01	173001	173500	17.41	Background
chr01	173501	174000	7.16	Background
chr01	174001	174500	25.52	Background
chr01	174501	175000	6.53	Background
chr01	175001	175500	6.93	Background
chr01	175501	176000	13.94	Background
chr01	176001	176500	16.16	Background
chr01	176501	177000	9.48	Background
chr01	177001	177500	19.13	Background
chr01	177501	178000	22.94	Background
chr01	178001	178500	15.20	Background
chr01	178501	179000	14.30	Background
chr01	179001	179500	8.47	Background
chr01	179501	180000	25.15	Background
chr01	180001	180500	16.32	Background
chr01	180501	181000	14.14	Background
chr01	181001	181500	8.08	Background
chr01	181501	182000	16.90	Background
chr01	182001	182500	7.18	Background
chr01	182501	183000	10.94	Background
chr01	183001	183500	22.66	Background
chr01	183501	184000	24.72	Background
chr01	184001	184500	19.77	Background
chr01	184501	185000	21.58	Background
chr01	185001	185500	24.75	Background
chr01	185501	186000	11.62	Background
chr01	186001	186500	18.93	Background
chr01	186501	187000	16.79	Background
chr01	187001	187500	11.50	Background
chr01	187501	188000	17.55	Background
chr01	188001	188500	8.06	Background
chr01	188501	189000	19.95	Background
chr01	189001	189500	7.26	Background
chr01	189501	190000	14.80	Background
chr01	190001	190500	22.05	Background
chr01	190501	191000	24.86	Background
chr01	191001	191500	22.80	Background
chr01	191501	192000	21.89	Background
chr01	192001	192500	20.39	Background
chr01	192501	193000	25.30	Background
chr01	193001	193500	13.76	Background
chr01	193501	194000	12.09	Background
chr01	194001	194500	11.94	Background
chr01	194501	195000	23.91	Background
chr01	195001	195500	15.49	Background
chr01	195501	196000	11.23	Background
chr01	196001	196500	21.66	Background
chr01	196501	197000	17.45	Background
chr01	197001	197500	22.02	Background
chr01	197501	198000	25.14	Background
chr01	198001	198500	18.08	Background
chr01	198501	199000	24.82	Background
chr01	199001	199500	7.82	Background
chr01	199501	200000	6.63	Background
chr01	200001	200500	24.90	Background
chr01	200501	201000	24.61	Background
chr01	201001	201500	15.08	Background
chr01	201501	202000	10.59	Background
chr01	202001	202500	23.79	Background
chr01	202501	203000	19.86	Background
chr01	203001	203500	7.46	Background
chr01	203501	204000	10.11	Background
chr01	204001	204500	23.44	Background
chr01	204501	205000	10.28	Background
chr01	205001	205500	9.80	Background
chr01	205501	206000	6.60	Background
chr01	206001	206500	16.35	Background
chr01	206501	207000	6.93	Background
chr01	207001	207500	10.19	Background
chr01	207501	208000	6.73	Background
chr01	208001	208500	10.57	Background
chr01	208501	209000	17.32	Background
chr01	209001	209500	15.61	Background
chr01	209501	210000	18.42	Background
chr01	210001	210500	11.39	Background
chr01	210501	211000	21.83	Background
chr01	211001	211500	19.53	Background
chr01	211501	212000	11.27	Background
chr01	212001	212500	7.56	Background
chr01	212501	213000	23.43	Background
chr01	213001	213500	12.16	Background
chr01	213501	214000	11.41	Background
chr01	214001	214500	24.28	Background
chr01	214501	215000	23.23	Background
chr01	215001	215500	24.04	Background
chr01	215501	216000	15.78	Background
chr01	216001	216500	24.46	Background
chr01	216501	217000	19.04	Background
chr01	217001	217500	20.40	Background
chr01	217501	218000	18.03	Background
chr01	218001	218500	17.23	Background
chr01	218501	219000	21.47	Background
chr01	219001	219500	15.83	Background
chr01	219501	220000	15.24	Background
chr01	220001	220500	11.81	Background
chr01	220501	221000	16.47	Background
chr01	221001	221500	21.98	Background
chr01	221501	222000	9.78	Background
chr01	222001	222500	9.51	Background
chr01	222501	223000	20.26	Background
chr01	223001	223500	23.10	Background
chr01	223501	224000	11.51	Background
chr01	224001	224500	10.46	Background
chr01	224501	225000	12.65	Background
chr01	225001	225500	6.48	Background
chr01	225501	226000	9.93	Background
chr01	226001	226500	10.17	Background
chr01	226501	227000	8.30	Background
chr01	227001	227500	9.31	Background
chr01	227501	228000	21.15	Background
chr01	228001	228500	25.58	Background
chr01	228501	229000	14.81	Background
chr01	229001	229500	11.39	Background
chr01	229501	230000	7.12	Background
chr01	230001	230500	24.09	Background
chr01	230501	231000	16.53	Background
chr01	231001	231500	15.18	Background
chr01	231501	232000	24.25	Background
chr01	232001	232500	20.76	Background
chr01	232501	233000	44.93	Slope
chr01	233001	233500	26.98	Slope
chr01	233501	234000	56.30	Slope
chr01	234001	234500	106.75	Peak_Center
chr01	234501	235000	42.32	Slope
chr01	235001	235500	45.04	Slope
chr01	235501	236000	19.07	Slope
chr01	236001	236500	8.03	Background
chr01	236501	237000	15.39	Background
chr01	237001	237500	14.90	Background
chr01	237501	238000	10.94	Background
chr01	238001	238500	16.40	Background
chr01	238501	239000	8.50	Background
chr01	239001	239500	10.02	Background
chr01	239501	240000	20.13	Background
chr01	240001	240500	14.67	Background
chr01	240501	241000	23.36	Background
chr01	241001	241500	19.09	Background
chr01	241501	242000	6.83	Background
chr01	242001	242500	21.80	Background
chr01	242501	243000	8.20	Background
chr01	243001	243500	16.11	Background
chr01	243501	244000	11.05	Background
chr01	244001	244500	8.65	Background
chr01	244501	245000	15.32	Background
chr01	245001	245500	13.32	Background
chr01	245501	246000	23.61	Background
chr01	246001	246500	25.08	Background
chr01	246501	247000	17.12	Background
chr01	247001	247500	11.76	Background
chr01	247501	248000	21.08	Background
chr01	248001	248500	7.37	Background
chr01	248501	249000	22.02	Background
chr01	249001	249500	16.63	Background
chr01	249501	250000	12.60	Background
chr01	250001	250500	19.35	Background
chr01	250501	251000	11.32	Background
chr01	251001	251500	9.62	Background
chr01	251501	252000	18.47	Background
chr01	252001	252500	22.37	Background
chr01	252501	253000	17.26	Background
chr01	253001	253500	21.96	Background
chr01	253501	254000	11.64	Background
chr01	254001	254500	14.06	Background
chr01	254501	255000	19.58	Background
chr01	255001	255500	18.48	Background
chr01	255501	256000	24.79	Background
chr01	256001	256500	11.23	Background
chr01	256501	257000	23.22	Background
chr01	257001	257500	14.17	Background
chr01	257501	258000	11.53	Background
chr01	258001	258500	14.10	Background
chr01	258501	259000	22.62	Background
chr01	259001	259500	9.15	Background
chr01	259501	260000	22.38	Background
chr01	260001	260500	23.00	Background
chr01	260501	261000	24.02	Background
chr01	261001	261500	22.92	Background
chr01	261501	262000	17.92	Background
chr01	262001	262500	14.16	Background
chr01	262501	263000	15.06	Background
chr01	263001	263500	15.45	Background
chr01	263501	264000	21.74	Background
chr01	264001	264500	23.65	Background
chr01	264501	265000	20.09	Background
chr01	265001	265500	15.03	Background
chr01	265501	266000	8.61	Background
chr01	266001	266500	6.65	Background
chr01	266501	267000	10.13	Background
chr01	267001	267500	24.35	Background
chr01	267501	268000	24.24	Background
chr01	268001	268500	8.55	Background
chr01	268501	269000	20.34	Background
chr01	269001	269500	20.10	Background
chr01	269501	270000	12.42	Background
chr01	270001	270500	12.70	Background
chr01	270501	271000	17.40	Background
chr01	271001	271500	11.46	Background
chr01	271501	272000	8.60	Background
chr01	272001	272500	12.80	Background
chr01	272501	273000	22.59	Background
chr01	273001	273500	13.89	Background
chr01	273501	274000	13.46	Background
chr01	274001	274500	9.81	Background
chr01	274501	275000	17.43	Background
chr01	275001	275500	19.70	Background
chr01	275501	276000	19.07	Background
chr01	276001	276500	12.49	Background
chr01	276501	277000	21.43	Background
chr01	277001	277500	20.27	Background
chr01	277501	278000	22.22	Background
chr01	278001	278500	16.63	Background
chr01	278501	279000	21.66	Background
chr01	279001	279500	18.66	Background
chr01	279501	280000	16.67	Background
chr01	280001	280500	11.28	Background
chr01	280501	281000	15.98	Background
chr01	281001	281500	24.54	Background
chr01	281501	282000	14.02	Background
chr01	282001	282500	9.11	Background
chr01	282501	283000	17.72	Background
chr01	283001	283500	15.11	Background
chr01	283501	284000	22.18	Background
chr01	284001	284500	20.40	Background
chr01	284501	285000	22.97	Background
chr01	285001	285500	16.83	Background
chr01	285501	286000	11.54	Background
chr01	286001	286500	9.08	Background
chr01	286501	287000	15.95	Background
chr01	287001	287500	15.68	Background
chr01	287501	288000	6.56	Background
chr01	288001	288500	9.82	Background
chr01	288501	289000	20.69	Background
chr01	289001	289500	21.05	Background
chr01	289501	290000	20.56	Background
chr01	290001	290500	14.56	Background
chr01	290501	291000	15.94	Background
chr01	291001	291500	23.42	Background
chr01	291501	292000	21.26	Background
chr01	292001	292500	24.22	Background
chr01	292501	293000	18.69	Background
chr01	293001	293500	19.81	Background
chr01	293501	294000	23.90	Background
chr01	294001	294500	23.15	Background
chr01	294501	295000	18.24	Background
chr01	295001	295500	15.13	Background
chr01	295501	296000	22.30	Background
chr01	296001	296500	20.15	Background
chr01	296501	297000	9.45	Background
chr01	297001	297500	10.92	Background
chr01	297501	298000	12.79	Background
chr01	298001	298500	7.24	Background
chr01	298501	299000	7.03	Background
chr01	299001	299500	25.13	Background
chr01	299501	300000	9.80	Background
chr01	300001	300500	9.68	Background
chr01	300501	301000	14.12	Slope
chr01	301001	301500	23.89	Slope
chr01	301501	302000	39.88	Slope
chr01	302001	302500	135.19	Peak_Center
chr01	302501	303000	36.13	Slope
chr01	303001	303500	53.61	Slope
chr01	303501	304000	51.95	Slope
chr01	304001	304500	9.00	Background
chr01	304501	305000	17.67	Background
chr01	305001	305500	21.85	Background
chr01	305501	306000	12.08	Background
chr01	306001	306500	12.11	Background
chr01	306501	307000	17.49	Background
chr01	307001	307500	13.01	Background
chr01	307501	308000	12.54	Background
chr01	308001	308500	22.64	Background
chr01	308501	309000	24.82	Background
chr01	309001	309500	23.41	Background
chr01	309501	310000	9.32	Background
chr01	310001	310500	24.96	Background
chr01	310501	311000	11.28	Background
chr01	311001	311500	11.27	Background
chr01	311501	312000	13.57	Background
chr01	312001	312500	24.20	Background
chr01	312501	313000	20.63	Background
chr01	313001	313500	19.00	Background
chr01	313501	314000	25.17	Background
chr01	314001	314500	14.28	Background
chr01	314501	315000	20.66	Background
chr01	315001	315500	9.35	Background
chr01	315501	316000	19.01	Background
chr01	316001	316500	23.61	Background
chr01	316501	317000	14.34	Background
chr01	317001	317500	21.52	Background
chr01	317501	318000	24.85	Background
chr01	318001	318500	22.44	Background
chr01	318501	319000	24.86	Background
chr01	319001	319500	9.98	Background
chr01	319501	320000	14.83	Background
chr01	320001	320500	13.12	Background
chr01	320501	321000	19.19	Background
chr01	321001	321500	24.08	Background
chr01	321501	322000	14.04	Background
chr01	322001	322500	17.17	Background
chr01	322501	323000	20.02	Background
chr01	323001	323500	21.14	Background
chr01	323501	324000	14.37	Background
chr01	324001	324500	12.12	Background
chr01	324501	325000	18.62	Background
chr01	325001	325500	11.35	Background
chr01	325501	326000	7.93	Background
chr01	326001	326500	13.04	Background
chr01	326501	327000	11.91	Background
chr01	327001	327500	9.31	Background
chr01	327501	328000	16.44	Background
chr01	328001	328500	9.90	Background
chr01	328501	329000	12.91	Background
chr01	329001	329500	21.02	Background
chr01	329501	330000	12.96	Background
chr01	330001	330500	7.92	Background
chr01	330501	331000	23.69	Background
chr01	331001	331500	18.50	Background
chr01	331501	332000	13.71	Background
chr01	332001	332500	24.54	Background
chr01	332501	333000	9.23	Background
chr01	333001	333500	23.50	Background
chr01	333501	334000	8.67	Background
chr01	334001	334500	13.24	Background
chr01	334501	335000	8.61	Background
chr01	335001	335500	17.16	Background
chr01	335501	336000	23.05	Background
chr01	336001	336500	9.19	Background
chr01	336501	337000	24.08	Background
chr01	337001	337500	25.22	Background
chr01	337501	338000	19.12	Background
chr01	338001	338500	22.83	Background
chr01	338501	339000	22.19	Background
chr01	339001	339500	7.20	Background
chr01	339501	340000	10.91	Background
chr01	340001	340500	16.81	Background
chr01	340501	341000	11.46	Background
chr01	341001	341500	19.17	Background
chr01	341501	342000	11.89	Background
chr01	342001	342500	8.59	Background
chr01	342501	343000	6.65	Background
chr01	343001	343500	10.39	Background
chr01	343501	344000	24.40	Background
chr01	344001	344500	20.28	Background
chr01	344501	345000	14.82	Background
chr01	345001	345500	6.81	Background
chr01	345501	346000	18.03	Background
chr01	346001	346500	10.96	Background
chr01	346501	347000	9.36	Background
chr01	347001	347500	21.37	Background
chr01	347501	348000	7.34	Background
chr01	348001	348500	13.15	Background
chr01	348501	349000	19.21	Background
chr01	349001	349500	14.62	Background
chr01	349501	350000	11.85	Background
chr01	350001	350500	12.80	Background
chr01	350501	351000	8.64	Background
chr01	351001	351500	20.67	Background
chr01	351501	352000	20.63	Background
chr01	352001	352500	13.21	Background
chr01	352501	353000	23.68	Background
chr01	353001	353500	15.96	Background
chr01	353501	354000	10.11	Background
chr01	354001	354500	24.77	Background
chr01	354501	355000	14.38	Background
chr01	355001	355500	20.80	Background
chr01	355501	356000	21.77	Background
chr01	356001	356500	23.35	Background
chr01	356501	357000	18.78	Background
chr01	357001	357500	22.00	Background
chr01	357501	358000	11.37	Background
chr01	358001	358500	19.21	Background
chr01	358501	359000	25.22	Background
chr01	359001	359500	8.65	Background
chr01	359501	360000	17.36	Background
chr01	360001	360500	10.63	Background
chr01	360501	361000	8.92	Background
chr01	361001	361500	18.33	Background
chr01	361501	362000	25.12	Background
chr01	362001	362500	23.10	Background
chr01	362501	363000	21.82	Background
chr01	363001	363500	8.65	Background
chr01	363501	364000	6.92	Background
chr01	364001	364500	23.47	Background
chr01	364501	365000	23.56	Background
chr01	365001	365500	8.08	Background
chr01	365501	366000	20.60	Background
chr01	366001	366500	15.48	Background
chr01	366501	367000	17.90	Background
chr01	367001	367500	17.23	Background
chr01	367501	368000	23.86	Background
chr01	368001	368500	8.11	Background
chr01	368501	369000	22.56	Background
chr01	369001	369500	9.62	Background
chr01	369501	370000	19.76	Background
chr01	370001	370500	16.79	Background
chr01	370501	371000	6.68	Background
chr01	371001	371500	17.88	Background
chr01	371501	372000	25.18	Background
chr01	372001	372500	11.27	Background
chr01	372501	373000	7.18	Background
chr01	373001	373500	19.93	Background
chr01	373501	374000	20.53	Background
chr01	374001	374500	7.14	Background
chr01	374501	375000	7.62	Background
chr01	375001	375500	24.51	Background
chr01	375501	376000	15.66	Background
chr01	376001	376500	24.80	Background
chr01	376501	377000	19.64	Background
chr01	377001	377500	22.77	Background
chr01	377501	378000	19.48	Background
chr01	378001	378500	24.95	Background
chr01	378501	379000	9.40	Background
chr01	379001	379500	23.00	Background
chr01	379501	380000	23.31	Background
chr01	380001	380500	18.33	Background
chr01	380501	381000	11.46	Background
chr01	381001	381500	16.73	Background
chr01	381501	382000	14.50	Background
chr01	382001	382500	19.49	Background
chr01	382501	383000	16.95	Background
chr01	383001	383500	16.03	Background
chr01	383501	384000	19.87	Background
chr01	384001	384500	15.06	Background
chr01	384501	385000	13.54	Background
chr01	385001	385500	11.13	Background
chr01	385501	386000	25.36	Background
chr01	386001	386500	24.76	Background
chr01	386501	387000	7.46	Background
chr01	387001	387500	11.15	Background
chr01	387501	388000	9.88	Background
chr01	388001	388500	23.09	Background
chr01	388501	389000	19.10	Background
chr01	389001	389500	7.73	Background
chr01	389501	390000	7.97	Background
chr01	390001	390500	13.53	Background
chr01	390501	391000	17.91	Background
chr01	391001	391500	13.65	Background
chr01	391501	392000	25.29	Background
chr01	392001	392500	10.24	Background
chr01	392501	393000	6.45	Background
chr01	393001	393500	18.09	Background
chr01	393501	394000	18.43	Background
chr01	394001	394500	25.25	Background
chr01	394501	395000	17.26	Background
chr01	395001	395500	9.79	Background
chr01	395501	396000	23.18	Background
chr01	396001	396500	21.19	Background
chr01	396501	397000	11.68	Background
chr01	397001	397500	6.96	Background
chr01	397501	398000	11.09	Background
chr01	398001	398500	21.67	Background
chr01	398501	399000	23.84	Background
chr01	399001	399500	14.18	Background
chr01	399501	400000	19.49	Background
